City,Latitude,Longitude
fuller heights,27.9088889,-81.9983333
fullers,28.5991667,-81.5538889
fullers earth,27.5194444,-82.5175
fullerville,29.0086111,-81.4544444
fulton,30.3838889,-81.4930556
fussells corner,28.0694444,-81.8502778
fussels corner,28.0538889,-81.8608333
gaberonne,30.4686111,-87.1608333
gabriella,28.6261111,-81.2447222
gainesville,29.6513889,-82.325
galliver,30.7241667,-86.7072222
galloway,28.0961111,-82.0066667
galt city,30.5891667,-87.0580556
gandy,27.9,-82.6036111
gandyville,30.9969444,-87.2883333
garden city,30.4405556,-81.6991667
garden cove,25.1727778,-80.3683333
garden grove,28.48,-82.4352778
garden isles,26.2236111,-80.1188889
gardenville,27.8461111,-82.3819444
gardner,27.3513889,-81.8
garnier,30.4577778,-86.6013889
gary,27.9555556,-82.4283333
gaskin,30.9708333,-86.1355556
gaskins,30.3055556,-85.1266667
gaskins still,30.0380556,-85.1813889
gasparilla,26.8044444,-82.2769444
gateway,26.5772222,-81.7505556
geigers landing,28.7891667,-81.1480556
geneva,28.7394444,-81.1152778
genoa,30.4002778,-82.835
georges lake,29.7936111,-81.8683333
georgetown,29.3911111,-81.6388889
georgiana,28.2880556,-80.6752778
gibson,30.5661111,-84.3994444
gibsonia,28.1144444,-81.9738889
gibsonton,27.8533333,-82.3827778
gifford,27.675,-80.4094444
gilberts mill,30.6341667,-85.4925
gilchrist,26.775,-81.8925
gillette,27.6008333,-82.5272222
gilmore,30.365,-81.5569444
gladeview,25.8388889,-80.2358333
glass,30.8641667,-85.4286111
glen ridge,26.6691667,-80.0744444
glen saint mary,30.2755556,-82.1608333
glencoe,29.0255556,-80.9722222
glendale,30.8627778,-86.1144444
glenvar heights,25.7072222,-80.3258333
glenwood,29.0858333,-81.3544444
glenwood heights,25.8308333,-80.2369444
glidden park,27.4377778,-80.3341667
gold key,25.3452778,-80.3330556
golden beach,25.9647222,-80.1225
golden gate,26.1875,-81.6952778
golden gates estates,26.1666667,-81.5297222
golden glades,25.9113889,-80.2005556
golden hills,29.2386111,-82.2469444
golden isles,25.9794444,-80.1288889
golden lakes,26.7002778,-80.165
goldenrod,28.61,-81.2888889
goldstein,28.0355556,-82.4866667
golf,26.4983333,-80.1088889
golf estates,26.1591667,-80.1980556
golfview,26.6886111,-80.1127778
gomez,27.0844444,-80.1436111
gonzalez,30.5813889,-87.2913889
good hope,30.9688889,-86.6313889
goodbys,30.2025,-81.6169444
goodland,25.9244444,-81.6458333
goodno,26.7683333,-81.3119444
gopher ridge,29.665,-81.4144444
gordon,30.8894444,-86.28
gordonville,27.9455556,-81.8005556
gotha,28.5275,-81.5233333
goulding,30.4427778,-87.2225
goulds,25.5622222,-80.3825
graceville,30.9566667,-85.5166667
grady,29.9538889,-82.9322222
graham,29.86,-82.2186111
grahamsville,29.2316667,-81.9663889
gramercy park,26.7616667,-80.1205556
grand crossing,30.3586111,-81.7211111
grand island,28.8822222,-81.7291667
grand park,30.3527778,-81.6994444
grand ridge,30.7122222,-85.0202778
grand view grove,29.5211111,-81.6786111
grandin,29.7275,-81.9186111
grandview,29.6994444,-81.5997222
grant,27.9286111,-80.5266667
grantham,30.5066667,-85.5930556
grayton beach,30.3305556,-86.165
grayvik,25.3166667,-80.2869444
greater sun center,27.7177778,-82.3519444
green bay,27.8358333,-81.9230556
green cove springs,29.9916667,-81.6783333
green grove,29.6338889,-82.2677778
green point,29.7575,-84.8319444
green pond,28.3075,-81.8994444
green-mar acres,25.6705556,-80.3430556
greenacres city,26.6233333,-80.1255556
greenbriar,28.7758333,-81.3180556
greenfield,30.3136111,-82.5627778
greenhead,30.5044444,-85.66
greenland,30.1716667,-81.545
greensboro,30.5691667,-84.7433333
greenville,30.4691667,-83.6302778
greenwood,30.87,-85.1619444
gretna,30.6169444,-84.66
griffin,28.0838889,-81.9952778
griffins corner,27.5394444,-81.7311111
gritney,30.8380556,-85.8302778
grocery place,25.9519444,-81.6161111
grosh,30.395,-86.2827778
gross,30.7158333,-81.6755556
grove city,26.9138889,-82.3272222
grove park,29.6,-82.1536111
groveland,28.5577778,-81.8513889
guilford,30.0544444,-82.4125
gulf beach heights,30.3144444,-87.4394444
gulf breeze,30.3569444,-87.1638889
gulf city,27.7055556,-82.4619444
gulf gate estates,27.2591667,-82.5069444
gulf hammock,29.2527778,-82.7311111
gulf harbor,26.2883333,-81.8080556
gulf harbors,28.2347222,-82.7583333
gulf lagoon beach,30.1644444,-85.7869444
gulf pine,28.1736111,-82.5911111
gulf pines,30.3713889,-86.3352778
gulf resort beach,30.2233333,-85.8916667
gulf stream,26.4933333,-80.0552778
gulfport,27.7480556,-82.7036111
gun club estates,26.675,-80.1075
gunn landing,30.2544444,-85.0683333
habor bluffs,27.9063889,-82.8252778
hacienda village,26.085,-80.2013889
hague,29.7702778,-82.4213889
haile,29.6902778,-82.5736111
haines city,28.1138889,-81.6180556
hainesworth,29.8194444,-82.4447222
half moon,29.5988889,-82.5716667
halifax estates,29.1472222,-80.9669444
hall city,26.8780556,-81.3266667
hallandale beach,25.9808333,-80.1486111
halsema,30.3122222,-81.8652778
hamburg,30.5655556,-83.5269444
hammocks,25.6711111,-80.4447222
hammond,29.3816667,-81.5219444
hammondville,26.2441667,-80.2013889
hampton,29.8641667,-82.1311111
hampton beach,29.8713889,-82.1669444
hampton springs,30.0852778,-83.655
hamptons at boca raton,26.3822222,-80.1861111
hanson,30.5513889,-83.3672222
happy valley,30.9811111,-87.2483333
harbinwood estates,30.5141667,-84.3352778
harbor beach,26.1055556,-80.1158333
harbor bluffs,27.9091667,-82.8277778
harbor east,26.3758333,-80.0738889
harbor heights,26.0969444,-80.1127778
harbor oaks,29.1077778,-80.9691667
harbor palms,28.0433333,-82.6922222
harbor shores,28.8688889,-81.7458333
harbor view,26.9688889,-82.0413889
harbor village,26.2375,-80.0958333
harbour heights,26.9905556,-82.0025
hardaway,30.6302778,-84.7355556
hardin heights,30.6741667,-84.8386111
harker,26.3430556,-81.3436111
harlem,26.7372222,-80.9511111
harlem heights,26.5158333,-81.9280556
harmony heights,27.4788889,-80.3575
harney,28.0147222,-82.3747222
harold,30.6588889,-86.8802778
harp,30.5602778,-87.1080556
harper,30.4452778,-86.8791667
harris,30.4138889,-86.7363889
harrisburg,26.9288889,-81.3172222
harrison,28.9758333,-82.4069444
hart haven,30.3252778,-81.7647222
harvard,29.77,-82.8333333
hasan,29.8586111,-82.4380556
hastings,29.7177778,-81.5083333
hatchbend,29.8469444,-82.9183333
hathaway mill,30.8136111,-85.8013889
havana,30.6236111,-84.4147222
haven park,30.4111111,-87.3727778
haverhill,26.6908333,-80.1202778
hawley heights,25.6608333,-80.3447222
hawthorne,29.5916667,-82.0875
haynes,30.8683333,-84.9575
hays place,29.8408333,-84.9458333
heathrow,28.7572222,-81.3394444
hedges,30.5988889,-81.5986111
heilbronn,30.0188889,-82.1508333
helen,30.3072222,-84.4
hell gate,26.9763889,-80.0866667
hen scratch,27.3122222,-81.4686111
henderson mill,30.5677778,-85.0697222
henrietta,30.3975,-84.2927778
hernando,28.8997222,-82.3747222
hernando beach,28.4691667,-82.6594444
hero,30.6169444,-81.6561111
hesperides,27.8838889,-81.4591667
hialeah,25.8572222,-80.2783333
hialeah estates,25.8575,-80.2913889
hialeah gardens,25.8647222,-80.3247222
hibernia,30.065,-81.6977778
hickory hill,30.8219444,-85.925
hicoria,27.1511111,-81.3530556
hidden river,27.2986111,-82.2625
high bluff,29.8191667,-84.8252778
high point,26.4655556,-80.1283333
high ridge estates,26.2119444,-80.1158333
high springs,29.8266667,-82.5969444
highland,30.1122222,-82.0458333
highland beach,26.3991667,-80.0658333
highland city,27.965,-81.8780556
highland lakes,27.6336111,-81.5219444
highland park,27.8647222,-81.5619444
highland view,29.8377778,-85.3158333
highlands,30.4252778,-81.6780556
highlands park estates,27.3033333,-81.3127778
highpoint,27.9166667,-82.7130556
hiland park,30.2008333,-85.6269444
hilden,30.0655556,-81.4402778
hildreth,29.9525,-82.8055556
hill 'n dale,28.5194444,-82.2994444
hillcoat,30.4722222,-82.9091667
hillcrest heights,27.8208333,-81.5308333
hilliard,30.6908333,-81.9175
hilliardville,30.2875,-84.3994444
hillsboro beach,26.2936111,-80.0791667
hilolo,27.4488889,-80.7713889
hines,29.7391667,-83.2366667
hinson,30.6472222,-84.4166667
hinsons crossroads,30.6686111,-85.8425
hobbs crossroads,30.9152778,-85.96
hobe sound,27.0591667,-80.1366667
hodgson,29.4036111,-82.4561111
hog valley,29.4941667,-81.8955556
hogan,30.2911111,-81.5819444
holden heights,28.4963889,-81.3880556
holder,28.9666667,-82.4208333
holiday,28.1875,-82.7397222
holiday harbor,30.3047222,-81.4438889
holiday hill,30.3038889,-81.5805556
holiday manor,28.1588889,-81.6863889
holland,30.4275,-84.5327778
holland crossroads,30.9652778,-85.6466667
holley,30.4466667,-86.9069444
hollingsworth bluff,29.8688889,-82.7430556
hollister,29.6225,-81.8138889
holly ford,30.4111111,-81.6536111
holly hill,29.2433333,-81.0377778
holly point,30.1552778,-81.6961111
hollywood,26.0108333,-80.1497222
hollywood beach,30.2538889,-85.9569444
hollywood beach gardens,26.0136111,-80.2038889
hollywood ridge farms,25.975,-80.1944444
holmes beach,27.495,-82.7111111
holmes valley,30.5766667,-85.7430556
holopaw,28.1355556,-81.0763889
holt,30.7155556,-86.7458333
homeland,27.8175,-81.8247222
homestead,25.4683333,-80.4777778
homestead ridge,30.5013889,-84.1202778
homosassa,28.7811111,-82.6152778
homosassa springs,28.8033333,-82.5761111
honeyville,30.0577778,-85.19
honore,27.2425,-82.2633333
hooker point,26.7397222,-80.9169444
hooper,28.6705556,-82.2680556
hoover mill,30.8694444,-85.6861111
hopewell,27.9283333,-82.1238889
hornsville,30.9411111,-85.0036111
horseshoe,29.5191667,-83.2536111
horseshoe beach,29.4411111,-83.2875
hosford,30.3863889,-84.7980556
houston,30.2566667,-82.9027778
howard,25.6469444,-80.3344444
howell place,29.7713889,-83.5083333
howey height,28.6658333,-81.7311111
howey in the hills,28.7166667,-81.7736111
hoyt,29.1655556,-82.3977778
hucomer,28.9366667,-80.8886111
hudson,28.3641667,-82.6936111
hugh,30.1655556,-82.0330556
hulaw,30.7791667,-85.5583333
hull,27.1188889,-81.9425
hunter,29.6063889,-81.7633333
hunters creek,28.3602778,-81.4225
huntington,29.17,-82.0619444
hyde grove,30.2841667,-81.7594444
hyde park,30.2802778,-81.7488889
hypoluxo,26.5661111,-80.0536111
hypoluxo village,26.5758333,-80.0938889
iamonia,30.6680556,-84.1636111
iddo,30.2775,-83.725
idylwild,29.6175,-82.3486111
ilexhurst,27.4902778,-82.7075
immokalee,26.4183333,-81.4175
imperial point,26.1986111,-80.1188889
indialantic,28.0891667,-80.5658333
indian creek village,25.8777778,-80.1363889
indian ford,30.7133333,-86.9238889
indian harbour beach,28.1486111,-80.5886111
indian lake estates,27.8136111,-81.3786111
indian mound village,28.8030556,-81.2169444
indian pass,29.6902778,-85.2644444
indian river city,28.5594444,-80.7994444
indian river estates,27.3641667,-80.31
indian river shores,27.7163889,-80.3844444
indian rocks beach,27.875,-82.8513889
indian shores,27.8625,-82.8486111
indian spring estates,27.8708333,-82.8436111
indianola,28.3961111,-80.7147222
indiantown,27.0269444,-80.4858333
indrio,27.5202778,-80.3530556
ingle,30.4188889,-81.9277778
inglis,29.03,-82.6688889
inlet beach,30.2766667,-86.0080556
inlikita,25.6022222,-80.4827778
innisbrook,28.1113889,-82.7563889
interama,25.9177778,-80.1361111
intercession city,28.2622222,-81.5080556
interlachen,29.6236111,-81.8905556
inverness,28.8355556,-82.3305556
inwood,30.7002778,-84.9741667
iola,30.1486111,-85.1652778
iona,26.52,-81.9641667
iowa city,28.6911111,-81.1513889
irvine,29.4052778,-82.2513889
islamorada,24.9238889,-80.6280556
island grove,29.4533333,-82.1066667
islandia,25.3777778,-80.2527778
isle of normandy,25.8525,-80.1352778
isle of palms,30.2838889,-81.4294444
isle of palms south,30.2675,-81.4327778
isleboro,29.0652778,-80.9472222
isles of capri,25.9825,-81.7277778
istachatta,28.6597222,-82.2777778
istokpoga,27.4133333,-81.3513889
italia,30.6163889,-81.7172222
ivan,30.2233333,-84.3622222
ives estates,25.9619444,-80.1769444
izagora,30.91,-85.8416667
jackson bluff,30.3888889,-84.6419444
jacksonville,30.3319444,-81.6558333
jacksonville beach,30.2944444,-81.3933333
jacksonville heights,30.2519444,-81.7861111
jacobs,30.8947222,-85.3977778
jamestown,28.6305556,-81.2405556
jamieson,30.6625,-84.4505556
jan-phyl village,28.0144444,-81.7719444
jarrott,30.6236111,-83.9341667
jasmine estates,28.2927778,-82.6902778
jasper,30.5180556,-82.9483333
jay,30.9527778,-87.1513889
jay jay,28.6455556,-80.82
jena,29.6633333,-83.3702778
jenada isles,26.1630556,-80.1575
jennings,30.6038889,-83.0980556
jensen beach,27.2541667,-80.23
jensen place,30.23,-84.9269444
jerome,25.9969444,-81.3469444
jessamine,28.4133333,-82.2702778
jessie willies,26.0188889,-80.7125
jewfish,25.1833333,-80.3883333
joels landing,30.5516667,-81.6688889
johns ferry,29.4316667,-81.6638889
johnson,28.1338889,-81.4666667
johnson crossroad,30.7294444,-85.6636111
johnsons beach,30.3022222,-87.4127778
johnsons corner,28.9755556,-81.5419444
johnstown,30.0441667,-82.2722222
jolly corner,28.0038889,-82.2902778
jones corner,28.0330556,-81.8144444
jones landing,28.7041667,-81.2063889
jonesboro,29.7108333,-83.2972222
jonesville,29.6538889,-82.5233333
joshua,27.2075,-81.7333333
jumeau,28.7288889,-82.3016667
june park,28.0719444,-80.6802778
juniper,30.5425,-84.7533333
juno beach,26.8794444,-80.0536111
juno isles,26.8633333,-80.0611111
juno ridge,26.8477778,-80.0625
jupiter,26.9338889,-80.0944444
jupiter inlet beach colony,26.9486111,-80.075
jupiter island,27.0311111,-80.1016667
kalamazoo,28.8458333,-81.1102778
kalon,28.5077778,-82.1566667
kanapaha,29.5969444,-82.4227778
kathleen,28.1205556,-82.0233333
keaton beach,29.8241667,-83.595
keela,26.6897222,-80.8786111
keene,30.4830556,-81.8469444
keentown,27.5711111,-82.1377778
kellys mill,30.7377778,-86.7761111
kenansville,27.8761111,-80.9880556
kendale lakes,25.7077778,-80.4072222
kendall,25.6788889,-80.3175
kendall green,26.2536111,-80.1241667
kendall lakes,25.6908333,-80.4225
kendrick,29.2533333,-82.1680556
kennedy hill,28.0016667,-82.3025
kennedy still,30.5444444,-82.8875
kenneth city,27.8152778,-82.7202778
kenny,30.3558333,-82.2427778
kensington park,27.3591667,-82.4966667
kent,30.5213889,-81.9666667
kent mill,30.6694444,-85.4275
keri,26.5972222,-81.38
kern,30.1297222,-84.9888889
kerr city,29.37,-81.7833333
keuka,29.6044444,-81.9127778
key biscayne,25.6933333,-80.1630556
key colony beach,24.7205556,-81.0188889
key largo,25.0861111,-80.4475
key largo park,25.1041667,-80.4333333
key west,24.5552778,-81.7827778
keystone,28.1555556,-82.6213889
keystone heights,29.7858333,-82.0316667
keystone islands,25.8941667,-80.1541667
keysville,27.8688889,-82.0958333
killarney,28.5469444,-81.6505556
killarney shores,30.2844444,-81.5652778
killingsworth crossroads,30.7505556,-86.4586111
kinard,30.2805556,-85.2638889
kincaid hills,29.6336111,-82.2836111
kings bay,25.6369444,-80.3013889
kings ferry,30.785,-81.8391667
kings point,26.445,-80.14
kingsford,27.8797222,-81.9733333
kingsland,26.4633333,-80.1030556
kingsley,29.9816667,-81.9961111
kingsley beach,29.9788889,-81.9958333
kingsley village,29.9716667,-82.0163889
kinsey,27.34,-81.895
kirkwood,29.5361111,-82.3302778
kissimmee,28.2916667,-81.4077778
knights,28.0761111,-82.1377778
knox hill,30.6413889,-85.9577778
koerber,30.7272222,-86.0713889
kolokee,28.6961111,-81.1383333
korona,29.4066667,-81.1966667
kossuthville,28.0441667,-81.8461111
kreftwood estates,29.6319444,-82.2702778
kuhlman,27.3955556,-81.4163889
kynesville,30.7311111,-85.3547222
la belle,26.7613889,-81.4386111
la crosse,29.8430556,-82.405
la grange,28.6361111,-80.8305556
la grange point,30.4313889,-86.155
labuena,30.2422222,-82.0994444
lackawanna,30.2947222,-81.7613889
lacoochee,28.4655556,-82.1722222
lacota,29.2330556,-81.9261111
lacymark,30.2119444,-82.6486111
lady lake,28.9172222,-81.9230556
lafayette,30.4277778,-84.2163889
laguna beach,30.2394444,-85.9241667
laird,30.3138889,-85.9186111
lake alfred,28.0916667,-81.7236111
lake alto estates,29.7822222,-82.1311111
lake apopka,28.6244444,-81.5436111
lake ashby shores,28.9391667,-81.0944444
lake belvedere estates,26.6888889,-80.1336111
lake buena vista,28.3933333,-81.5388889
lake butler,30.0225,-82.3397222
lake butter,28.5013889,-81.5411111
lake cain hills,28.4836111,-81.4775
lake charm,28.6733333,-81.1983333
lake city,30.1894444,-82.6394444
lake clarke shores,26.645,-80.0761111
lake como,29.4836111,-81.5730556
lake fern,28.1494444,-82.5797222
lake forest,25.9772222,-80.1833333
lake forest hills,30.3875,-81.6766667
lake forest manor,30.3930556,-81.6661111
lake garfield,27.8902778,-81.7613889
lake geneva,29.7719444,-82.0102778
lake grove,30.12,-85.1769444
lake hamilton,28.0441667,-81.6280556
lake harbor,26.6927778,-80.8147222
lake hart,28.3925,-81.2408333
lake helen,28.9805556,-81.2336111
lake jackson,30.5322222,-84.3616667
lake jem,28.7461111,-81.6672222
lake kathryn,29.015,-81.4916667
lake kathryn heights,29.0136111,-81.4891667
lake lindsey,28.6341667,-82.3619444
lake lorraine,30.4413889,-86.5652778
lake lucerne,25.9647222,-80.2416667
lake mack park,28.9894444,-81.4363889
lake magdalene,28.0738889,-82.4719444
lake marian highlands,27.8761111,-81.0430556
lake mary,28.7586111,-81.3180556
lake monroe,28.8244444,-81.3272222
lake panasoffkee,28.7555556,-82.095
lake park,26.8,-80.0666667
lake park estates,30.3872222,-81.6933333
lake pasadena heights,28.3277778,-82.2225
lake pickett,28.5908333,-81.1191667
lake placid,27.2927778,-81.3630556
lake rogers isle,26.3811111,-80.0741667
lake sarasota,27.2922222,-82.4377778
lake shipp heights,27.9963889,-81.7461111
lake shore,30.2808333,-81.7261111
lake shore estates,28.1038889,-82.7341667
lake view,28.7486111,-81.325
lake view point,30.4238889,-84.5977778
lake wales,27.9011111,-81.5861111
lake weir,29.0188889,-81.9886111
lake worth,26.6155556,-80.0572222
lake worth corridor,26.6180556,-80.1013889
lake of the hills,27.955,-81.5947222
lakeland,28.0391667,-81.95
lakeland highlands,27.9594444,-81.9502778
lakemont,27.5427778,-81.4538889
lakeport,26.9761111,-81.1275
lakes by the bay,25.5719444,-80.3255556
lakeside,30.1297222,-81.7683333
lakeside green,26.7388889,-80.1147222
lakeview,26.2991667,-80.1602778
lakeview estates,29.6283333,-82.2886111
lakeville,26.7605556,-81.9236111
lakewood,30.2608333,-81.635
lakewood estates,25.9675,-80.2561111
lakewood park,27.5427778,-80.4025
lamont,30.3769444,-83.8130556
lanark village,29.8833333,-84.5958333
lancaster,30.2488889,-83.2030556
land o' lakes,28.2186111,-82.4577778
landrum,28.7547222,-82.385
lands end ranch,29.5427778,-81.9022222
lane landing,29.8572222,-81.5530556
lane park,28.7719444,-81.7577778
langmar,30.3463889,-81.7725
lansing,27.2563889,-81.8891667
lantana,26.5863889,-80.0522222
largo,27.9091667,-82.7875
larsen,30.2783333,-81.6325
lauderdale harbors,26.1055556,-80.1258333
lauderdale lakes,26.1661111,-80.2086111
lauderdale-by-the-sea,26.1916667,-80.0966667
lauderhill,26.14,-80.2136111
laurel,27.13,-82.4533333
laurel grove,30.1552778,-81.7013889
laurel hill,30.9655556,-86.4597222
